matchId,replaced_player,new_loss_rate,original_loss_rate,impact_loss_rate
EUW1_6823354383,Billy Bongo#EUW,55.63023887761241,33.333333333333336,22.296905544279078
EUW1_6823354383,BuddhaGoesSmite#EUW,55.75844954025001,33.333333333333336,22.425116206916673
EUW1_6823354383,WT Final Stand#EUW,55.387061960828,33.333333333333336,22.053728627494664
EUW1_6823354383,WT GigaChad#1070,55.64593970547425,33.333333333333336,22.31260637214091
EUW1_6886027973,Billy Bongo#EUW,57.89299875187047,100.0,-42.10700124812953
EUW1_6886027973,BuddhaGoesSmite#EUW,58.02120941450808,100.0,-41.97879058549192
EUW1_6886027973,Sporus#EUW,56.2181380504611,100.0,-43.7818619495389
EUW1_6886027973,WT Nasty Boy#EUW,57.07762349009921,100.0,-42.92237650990079
EUW1_6886128304,Billy Bongo#EUW,56.461314967245514,50.0,6.461314967245513
EUW1_6886128304,BuddhaGoesSmite#EUW,56.589525629883106,50.0,6.589525629883108
EUW1_6886128304,WT Final Stand#EUW,56.2181380504611,50.0,6.218138050461097
EUW1_6886128304,WT Nasty Boy#EUW,55.64593970547425,50.0,5.6459397054742455
EUW1_6891963768,Billy Bongo#EUW,56.461314967245514,50.0,6.461314967245513
EUW1_6891963768,BuddhaGoesSmite#EUW,56.589525629883106,50.0,6.589525629883108
EUW1_6891963768,WT Final Stand#EUW,56.2181380504611,50.0,6.218138050461097
EUW1_6891963768,WT Nasty Boy#EUW,55.64593970547425,50.0,5.6459397054742455
EUW1_6894653848,BuddhaGoesSmite#EUW,56.41889681345285,71.42857142857143,-15.009674615118584
EUW1_6894653848,Tibbtokontop#EUW,55.63023887761241,71.42857142857143,-15.798332550959016
EUW1_6894653848,WT Final Stand#EUW,56.04750923403085,71.42857142857143,-15.381062194540585
EUW1_6894653848,WT GigaChad#1070,56.30638697867709,71.42857142857143,-15.122184449894338
EUW1_6913543811,Billy Bongo#EUW,54.911263225666595,50.0,4.911263225666596
EUW1_6913543811,Tibbtokontop#EUW,100.0,50.0,50.0
EUW1_6913543811,WT Final Stand#EUW,54.66808630888218,50.0,4.66808630888218
EUW1_6913543811,WT GigaChad#1070,53.84615384615385,50.0,3.8461538461538436
EUW1_6913543811,WT Nasty Boy#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6913588856,Billy Bongo#EUW,54.911263225666595,50.0,4.911263225666596
EUW1_6913588856,Tibbtokontop#EUW,100.0,50.0,50.0
EUW1_6913588856,WT Final Stand#EUW,54.66808630888218,50.0,4.66808630888218
EUW1_6913588856,WT GigaChad#1070,53.84615384615385,50.0,3.8461538461538436
EUW1_6913588856,WT Nasty Boy#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6920395902,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6920395902,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6920395902,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6920395902,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6920395902,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6920451983,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6920451983,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6920451983,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6920451983,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6920451983,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6931197093,BuddhaGoesSmite#EUW,56.6018247549378,63.63636363636363,-7.034538881425833
EUW1_6931197093,Sporus#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931197093,Tibbtokontop#EUW,55.81316681909736,63.63636363636363,-7.823196817266275
EUW1_6931197093,WT Final Stand#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931197093,WT Nasty Boy#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931253284,BuddhaGoesSmite#EUW,56.6018247549378,63.63636363636363,-7.034538881425833
EUW1_6931253284,Sporus#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931253284,Tibbtokontop#EUW,55.81316681909736,63.63636363636363,-7.823196817266275
EUW1_6931253284,WT Final Stand#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931253284,WT Nasty Boy#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6931327369,Billy Bongo#EUW,100.0,50.0,50.0
EUW1_6931327369,BuddhaGoesSmite#EUW,53.84615384615385,50.0,3.8461538461538436
EUW1_6931327369,Tibbtokontop#EUW,50.0,50.0,0.0
EUW1_6931327369,WT Final Stand#EUW,75.0,50.0,25.0
EUW1_6931327369,WT Nasty Boy#EUW,58.33333333333333,50.0,8.333333333333325
EUW1_6932347351,Billy Bongo#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6932347351,BuddhaGoesSmite#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6932347351,Sporus#EUW,58.33333333333333,38.888888888888886,19.444444444444443
EUW1_6932347351,Tibbtokontop#EUW,33.333333333333336,38.888888888888886,-5.5555555555555465
EUW1_6932347351,WT Final Stand#EUW,50.0,38.888888888888886,11.111111111111116
EUW1_6934657626,Billy Bongo#EUW,55.3993610858827,100.0,-44.6006389141173
EUW1_6934657626,BuddhaGoesSmite#EUW,0.0,100.0,-100.0
EUW1_6934657626,Sporus#EUW,0.0,100.0,-100.0
EUW1_6934657626,Tibbtokontop#EUW,54.738913812679854,100.0,-45.261086187320146
EUW1_6934657626,WT GigaChad#1070,50.0,100.0,-50.0
EUW1_6934709931,Billy Bongo#EUW,55.7707486653047,50.0,5.770748665304703
EUW1_6934709931,Sporus#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6934709931,Tibbtokontop#EUW,55.11030139210187,50.0,5.110301392101868
EUW1_6934709931,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6934709931,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6934758240,Billy Bongo#EUW,55.7707486653047,50.0,5.770748665304703
EUW1_6934758240,Sporus#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6934758240,Tibbtokontop#EUW,55.11030139210187,50.0,5.110301392101868
EUW1_6934758240,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6934758240,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6938992253,Billy Bongo#EUW,55.7707486653047,50.0,5.770748665304703
EUW1_6938992253,Sporus#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6938992253,Tibbtokontop#EUW,55.11030139210187,50.0,5.110301392101868
EUW1_6938992253,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6938992253,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6939036975,Billy Bongo#EUW,55.7707486653047,50.0,5.770748665304703
EUW1_6939036975,Sporus#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6939036975,Tibbtokontop#EUW,55.11030139210187,50.0,5.110301392101868
EUW1_6939036975,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6939036975,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6941240569,Billy Bongo#EUW,54.982090729464275,100.0,-45.017909270535725
EUW1_6941240569,BuddhaGoesSmite#EUW,55.11030139210187,100.0,-44.88969860789813
EUW1_6941240569,Sporus#EUW,33.333333333333336,100.0,-66.66666666666666
EUW1_6941240569,WT Final Stand#EUW,54.738913812679854,100.0,-45.261086187320146
EUW1_6941240569,WT GigaChad#1070,33.333333333333336,100.0,-66.66666666666666
EUW1_6941294365,Billy Bongo#EUW,54.982090729464275,100.0,-45.017909270535725
EUW1_6941294365,BuddhaGoesSmite#EUW,55.11030139210187,100.0,-44.88969860789813
EUW1_6941294365,Sporus#EUW,33.333333333333336,100.0,-66.66666666666666
EUW1_6941294365,WT Final Stand#EUW,54.738913812679854,100.0,-45.261086187320146
EUW1_6941294365,WT GigaChad#1070,33.333333333333336,100.0,-66.66666666666666
EUW1_6941363514,Billy Bongo#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6941363514,BuddhaGoesSmite#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6941363514,Sporus#EUW,58.33333333333333,38.888888888888886,19.444444444444443
EUW1_6941363514,Tibbtokontop#EUW,33.333333333333336,38.888888888888886,-5.5555555555555465
EUW1_6941363514,WT Final Stand#EUW,50.0,38.888888888888886,11.111111111111116
EUW1_6944992018,BuddhaGoesSmite#EUW,56.6018247549378,63.63636363636363,-7.034538881425833
EUW1_6944992018,Sporus#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6944992018,Tibbtokontop#EUW,55.81316681909736,63.63636363636363,-7.823196817266275
EUW1_6944992018,WT Final Stand#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6944992018,WT Nasty Boy#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6945072638,BuddhaGoesSmite#EUW,56.6018247549378,63.63636363636363,-7.034538881425833
EUW1_6945072638,Sporus#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6945072638,Tibbtokontop#EUW,55.81316681909736,63.63636363636363,-7.823196817266275
EUW1_6945072638,WT Final Stand#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6945072638,WT Nasty Boy#EUW,100.0,63.63636363636363,36.36363636363637
EUW1_6947419208,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6947419208,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6947419208,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6947419208,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6947419208,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6947501398,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6947501398,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6947501398,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6947501398,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6947501398,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6947588872,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6947588872,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6947588872,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6947588872,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6947588872,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6948582580,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6948582580,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6948582580,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6948582580,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6948582580,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6948631056,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6948631056,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6948631056,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6948631056,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6948631056,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6948676995,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6948676995,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6948676995,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6948676995,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6948676995,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6956274193,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6956274193,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6956274193,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6956274193,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6956274193,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6956334573,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6956334573,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6956334573,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6956334573,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6956334573,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6956387238,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6956387238,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6956387238,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6956387238,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6956387238,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6962023825,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6962023825,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6962023825,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6962023825,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6962023825,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6962064677,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6962064677,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6962064677,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6962064677,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6962064677,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6964137968,BuddhaGoesSmite#EUW,54.911263225666595,50.0,4.911263225666596
EUW1_6964137968,Tibbtokontop#EUW,54.122605289826154,50.0,4.122605289826153
EUW1_6964137968,WT Final Stand#EUW,54.53987564624458,50.0,4.539875646244584
EUW1_6964137968,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6964137968,WT Nasty Boy#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6964200305,BuddhaGoesSmite#EUW,54.911263225666595,50.0,4.911263225666596
EUW1_6964200305,Tibbtokontop#EUW,54.122605289826154,50.0,4.122605289826153
EUW1_6964200305,WT Final Stand#EUW,54.53987564624458,50.0,4.539875646244584
EUW1_6964200305,WT GigaChad#1070,100.0,50.0,50.0
EUW1_6964200305,WT Nasty Boy#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6968511130,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6968511130,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6968511130,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6968511130,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6968511130,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6968563139,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6968563139,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6968563139,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6968563139,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6968563139,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6969598008,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6969598008,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6969598008,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6969598008,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6969598008,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6969649464,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6969649464,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6969649464,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6969649464,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6969649464,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6972744920,BuddhaGoesSmite#EUW,55.7707486653047,100.0,-44.2292513346953
EUW1_6972744920,Sporus#EUW,71.42857142857143,100.0,-28.57142857142857
EUW1_6972744920,Tibbtokontop#EUW,54.982090729464275,100.0,-45.017909270535725
EUW1_6972744920,WT Final Stand#EUW,55.3993610858827,100.0,-44.6006389141173
EUW1_6972744920,WT GigaChad#1070,100.0,100.0,0.0
EUW1_6972819220,Billy Bongo#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6972819220,BuddhaGoesSmite#EUW,100.0,38.888888888888886,61.111111111111114
EUW1_6972819220,Sporus#EUW,58.33333333333333,38.888888888888886,19.444444444444443
EUW1_6972819220,Tibbtokontop#EUW,33.333333333333336,38.888888888888886,-5.5555555555555465
EUW1_6972819220,WT Final Stand#EUW,50.0,38.888888888888886,11.111111111111116
EUW1_6977314876,Billy Bongo#EUW,100.0,50.0,50.0
EUW1_6977314876,BuddhaGoesSmite#EUW,53.84615384615385,50.0,3.8461538461538436
EUW1_6977314876,Tibbtokontop#EUW,50.0,50.0,0.0
EUW1_6977314876,WT Final Stand#EUW,75.0,50.0,25.0
EUW1_6977314876,WT Nasty Boy#EUW,58.33333333333333,50.0,8.333333333333325
EUW1_6977416187,Billy Bongo#EUW,100.0,50.0,50.0
EUW1_6977416187,BuddhaGoesSmite#EUW,53.84615384615385,50.0,3.8461538461538436
EUW1_6977416187,Tibbtokontop#EUW,50.0,50.0,0.0
EUW1_6977416187,WT Final Stand#EUW,75.0,50.0,25.0
EUW1_6977416187,WT Nasty Boy#EUW,58.33333333333333,50.0,8.333333333333325
EUW1_6981309030,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6981309030,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6981309030,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6981309030,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6981309030,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6981363487,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6981363487,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6981363487,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6981363487,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6981363487,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6981412472,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6981412472,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6981412472,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6981412472,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6981412472,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6983485811,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6983485811,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6983485811,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6983485811,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6983485811,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6983548499,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6983548499,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6983548499,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6983548499,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6983548499,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6984504604,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6984504604,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6984504604,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6984504604,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6984504604,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6984547407,Billy Bongo#EUW,54.122605289826154,23.076923076923073,31.04568221290308
EUW1_6984547407,BuddhaGoesSmite#EUW,100.0,23.076923076923073,76.92307692307693
EUW1_6984547407,WT Final Stand#EUW,53.87942837304174,23.076923076923073,30.802505296118664
EUW1_6984547407,WT GigaChad#1070,50.0,23.076923076923073,26.923076923076927
EUW1_6984547407,WT Nasty Boy#EUW,33.333333333333336,23.076923076923073,10.256410256410264
EUW1_6988328350,Billy Bongo#EUW,55.3993610858827,100.0,-44.6006389141173
EUW1_6988328350,BuddhaGoesSmite#EUW,0.0,100.0,-100.0
EUW1_6988328350,Sporus#EUW,0.0,100.0,-100.0
EUW1_6988328350,Tibbtokontop#EUW,54.738913812679854,100.0,-45.261086187320146
EUW1_6988328350,WT GigaChad#1070,50.0,100.0,-50.0
EUW1_6988384011,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6988384011,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6988384011,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6988384011,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6988384011,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_6988443569,Billy Bongo#EUW,71.42857142857143,50.0,21.42857142857143
EUW1_6988443569,BuddhaGoesSmite#EUW,55.55555555555556,50.0,5.555555555555558
EUW1_6988443569,Tibbtokontop#EUW,33.333333333333336,50.0,-16.666666666666664
EUW1_6988443569,WT Final Stand#EUW,0.0,50.0,-50.0
EUW1_6988443569,WT GigaChad#1070,58.33333333333333,50.0,8.333333333333325
EUW1_7048729509,BuddhaGoesSmite#EUW,56.41889681345285,71.42857142857143,-15.009674615118584
EUW1_7048729509,Tibbtokontop#EUW,55.63023887761241,71.42857142857143,-15.798332550959016
EUW1_7048729509,WT Final Stand#EUW,56.04750923403085,71.42857142857143,-15.381062194540585
EUW1_7048729509,WT GigaChad#1070,56.30638697867709,71.42857142857143,-15.122184449894338
EUW1_7048819573,BuddhaGoesSmite#EUW,56.41889681345285,71.42857142857143,-15.009674615118584
EUW1_7048819573,Tibbtokontop#EUW,55.63023887761241,71.42857142857143,-15.798332550959016
EUW1_7048819573,WT Final Stand#EUW,56.04750923403085,71.42857142857143,-15.381062194540585
EUW1_7048819573,WT GigaChad#1070,56.30638697867709,71.42857142857143,-15.122184449894338
EUW1_7376925438,Billy Bongo#EUW,56.30638697867709,58.33333333333333,-2.026946354656234
